10245,手机游戏、手机游戏--赛车游戏,6682;5033;1000001;6848;3555;3876;9960;9004;16294;6645,真实赛车3;猪猪侠百变飞车;3D终极狂飙4;主驾驶;狂野飚车8-极速凌云;激流快艇2;3D狂野飞车-极速前进;3D狂野飞车;摩托竞技3D;3D终极车神2
14619,手机游戏、手机游戏--策略游戏,18216;108764;11113;8882;5429;25937;8375;29660;10191;12416,王国保卫战-起源;沼泽派对;帝国塔防2;巨炮战队;龙骑帝国;混沌与秩序-英雄战歌;陌陌争霸;植物僵尸全明星;战争总动员;潮爆三国
2332,手机游戏、手机游戏--动作游戏,7546;3279;105089;3304;100272;15878;3958;16998;19135;10948,天天格斗;赛尔号-雷神崛起酷跑;英雄大作战;天天酷跑3D;异形大战铁血战士-进化(完美版);天天斗三国;神庙逃亡 魔境仙踪OZ;现代战争4;永恒战士2;神魔2.0
12579,手机游戏、手机游戏--棋牌游戏,4297;9022;5793;7319;3913;10533;4345;5460;14417;1221,玩玩四川麻将;快乐飞行棋;蜘蛛纸牌;经典单机麻将;博雅四人斗地主;南通长牌;欢乐大赢家;全民炸翻天;忘忧围棋;二人斗地主
10533,手机游戏、手机游戏--棋牌游戏,9022;5793;7319;3913;12579;4345;5460;14417;1221;8700,快乐飞行棋;蜘蛛纸牌;经典单机麻将;博雅四人斗地主;空当接龙;欢乐大赢家;全民炸翻天;忘忧围棋;二人斗地主;爱掼蛋
2343,手机游戏、手机游戏--棋牌游戏,609;335;989;1455;2549;1016;1333;1076;2571;1877,欢乐麻将;JJ斗地主;天天象棋;QQ欢乐升级;途游斗地主;单机斗地主(开心版);JJ比赛;四川麻将;同城游;单机斗地主-博雅
12588,手机游戏、手机游戏--角色扮演,9856;100272;107943;119641;7257;10460;120246;11265;9228;13559,虚荣;异形大战铁血战士-进化(完美版);天下;影之刃2;This War of Mine;口袋英雄;仙境传说RO;全民奇迹;艾诺迪亚4;神雕侠侣
16693,手机游戏、手机游戏--飞行游戏,1267;105813;4513;19143;24007;5865;15180;5317;4009;6692,雷霆战机;炮艇战3d直升机;神武2;超决战！奥特曼银河传说;模拟极限飞行;青丘狐传说;疯狂喷气机;雷射战机2015;炮艇战-3D直升机(正版);驯龙战机3D
10553,手机游戏、手机游戏--音乐游戏,1081;4990;7830;8953;116005;115546;7282;6216;5194;14211,节奏大师;完美钢琴;恋舞OL;炫舞小灵通;劲舞团;爱上钢琴Online;天天炫舞;QQ炫舞2;乐动舞指;中国好声音官方手游-全民偶像
37182,手机游戏、手机游戏--角色扮演,586;124145;1476;115766;3022;2709;5919;123401;7056;3807,我的世界;楚留香;火影忍者;阴阳师;梦幻西游;时空猎人;问道;天龙八部手游;熹妃传;大话西游
16709,手机游戏、手机游戏--赛车游戏,16294;6645;27157;10667;11141;12253;25505;13315;12914;101178,摩托竞技3D;3D终极车神2;极速摩托;北京赛车;3D暴力摩托2;3D终极车神;口袋拉力赛;3D霹雳飞车;极品飞车17-最高通缉;疯狂出租车-都市狂飙
326,手机游戏、手机游戏--休闲游戏,78;21453;255;115514;924;102;5337;513;119793;1767,开心消消乐;迷你世界;球球大作战;贪吃蛇大作战;宾果消消乐;PopStar消灭星星;钢琴块2;我的汤姆猫;消消乐海滨假日;QQ游戏
2377,手机游戏、手机游戏--卡牌游戏,104080;10984;10754;10962;7372;119320;103937;7565;9330;10390,少年西游记;秦时明月;我叫MT;放开那三国;傲世西游;究极数码世界;仙剑奇侠传;欢乐西游;全民水浒;乖离性百万阿瑟王
6476,手机游戏、手机游戏--射击游戏,124105;124101;123676;128299;124113;1096;17229;3551;18660;97876,荒野行动;终结者2-审判日;魂斗罗-归来;PUBG MOBILE;光荣使命-使命行动;全民突击;精英部队;全民枪战;火线指令之诺曼底;弹弹岛2
2381,手机游戏、手机游戏--跑酷游戏,100211;115562;115499;434;1611;853;24555;8879;8296;100695,滚动的天空;汤姆猫跑酷;疯狂动物园;天天酷跑;熊出没之熊大快跑;僵尸尖叫;永不言弃!!;铠甲勇士之英雄传说;猫和老鼠;草莓公主甜心跑酷
4428,手机游戏、手机游戏--射击游戏,8073;14899;10973;6218;8645;119308;101973;6863;9244;6556,反恐精英CMSWAT;魂斗罗进化革命;杀手2-影子阴谋;全民枪神(春节版);狙击行动3D-代号猎鹰;射箭大师 3D;使命召唤-突击队;熊出没之森林保卫战;奇幻射击;杀手之狙击之神
335,手机游戏、手机游戏--棋牌游戏,223;609;989;1455;2549;2343;1016;1333;1076;2571,欢乐斗地主;欢乐麻将;天天象棋;QQ欢乐升级;途游斗地主;博雅中国象棋;单机斗地主(开心版);JJ比赛;四川麻将;同城游
8530,手机游戏、手机游戏--休闲游戏,5235;104197;120363;5477;8229;12732;118752;5598;21767;11218,猪猪侠爱消除;泡泡龙II;泡泡女巫2;消灭星星;消灭水果;祖玛传奇;全民千炮捕鱼;全民大消除;涂鸦跳跃;找你妹2
6485,手机游戏、手机游戏--策略游戏,10905;7068;6538;20435;10646;6963;11870;124158;13506;4504,暴击僵尸;乱斗西游2;城堡争霸-遗落之境;要塞围城;世界征服者3;COK列王的纷争;燃烧的蔬菜(季节版);碧蓝航线;魔灵召唤- 天空之役;自由之战
8534,手机游戏、手机游戏--休闲游戏,8824;5720;5672;6547;1962;16192;12366;12173;5948;5158,水果连连看3;欢乐盖大楼;消灭糖果;冰雪奇缘-冰纷乐;消灭星星3;开心捕鱼;别踩白块儿6;别踩白块儿4;天天星连萌;啪啪泡泡龙2016
100695,手机游戏、手机游戏--跑酷游戏,2381;853;24555;8879;8296;1698;4618;8128;4028;7705,神偷奶爸小黄人快跑;僵尸尖叫;永不言弃!!;铠甲勇士之英雄传说;猫和老鼠;酷跑超人-奥特曼;喜羊羊快跑;奔跑吧兄弟;熊出没2-萌宠炫飞;海绵宝宝大冒险
356,手机游戏、手机游戏--策略游戏,993;115551;115862;25265;1089;1549;15519;125836;124143;4352,部落冲突;皇室战争;玩吧;英魂之刃;保卫萝卜;海岛奇兵;保卫萝卜3;决战！平安京;乱世王者;保卫萝卜-每日一战
6503,手机游戏、手机游戏--冒险游戏,3215;10094;16065;7212;13640;8869;20658;15909;16389;11206,造梦西游OL;正常的大冒险;地狱边境;滑板少年;忍者突袭;部落探险;疯狂的麦咭;失落之城;冰川时代大冒险;勇者大冒险
6508,手机游戏、手机游戏--智力游戏,3854;2319;1624;5502;3622;18145;2079;17068;4561;11617,纪念碑谷;鳄鱼小顽皮爱洗澡;疯狂猜成语;一笔画成;新2048;又一个案子解决了;疯狂猜成语2;单机急转弯游戏;答题王;同一个世界
4465,手机游戏、手机游戏--体育游戏,126302;116666;12351;15068;29318;28451;115882;17278;100162;5249,FIFA足球世界;街头篮球;台球帝国;真实滑板;滑雪大冒险中国风;梦幻足球联盟;台球大师;8球台球;火柴人足球2014;NBA 2K13
100724,手机游戏、手机游戏--策略游戏,11870;124158;13506;4504;6766;7808;5696;6818;4269;10379,燃烧的蔬菜(季节版);碧蓝航线;魔灵召唤- 天空之役;自由之战;天天来塔防;坦克前线-帝国OL;横扫千军;战舰帝国-舰队对战;全民主公-巅峰竞技;三国群英传一
2425,手机游戏、手机游戏--休闲游戏,10892;12145;18368;7998;6824;8824;5720;5672;6547;1962,疯狂捕鱼3;小鸟爆破;开心糖果消消乐;冲关泡泡龙;全民爱消除;水果连连看3;欢乐盖大楼;消灭糖果;冰雪奇缘-冰纷乐;消灭星星3
16766,手机游戏、手机游戏--休闲游戏,30245;15143;2630;15955;5271;20639;100552;5725;108629;8019,几何冲刺;厕所大冒险;全民泡泡大战;农场英雄传奇;爸爸去哪儿2;宝石仙境-天天消宝石;天天打波利;全民连连消;糖果联机;3D桌球
8580,手机游戏、手机游戏--休闲游戏,6752;116423;9340;22379;7994;15087;9716;5874;11002;3402,天天街机捕鱼;消灭星星(中文版);七彩祖玛2;七彩祖玛;消灭星星5;3M捕鱼;单机消星星;水果泡泡龙;猪猪侠之百变联盟;果汁四溅
6538,手机游戏、手机游戏--策略游戏,7766;125837;8409;10905;7068;20435;10646;6485;6963;11870,无尽之战;真龙霸业;饭店物语;暴击僵尸;乱斗西游2;要塞围城;世界征服者3;坦克风云;COK列王的纷争;燃烧的蔬菜(季节版)
396,手机游戏、手机游戏--游戏助手,580;105994;583;115653;1490;556;1952;2587;3131;1274,葫芦侠;王者荣耀助手;4399游戏盒;天天游戏中心;掌上穿越火线;多玩我的世界盒子;骑士助手;7723游戏盒;八门神器;网易将军令
6547,手机游戏、手机游戏--休闲游戏,6824;2425;8824;5720;5672;1962;16192;12366;12173;8534,全民爱消除;快乐酷宝;水果连连看3;欢乐盖大楼;消灭糖果;消灭星星3;开心捕鱼;别踩白块儿6;别踩白块儿4;陌陌熊熊消
10646,手机游戏、手机游戏--策略游戏,8409;10905;7068;6538;20435;6485;6963;11870;124158;13506,饭店物语;暴击僵尸;乱斗西游2;城堡争霸-遗落之境;要塞围城;坦克风云;COK列王的纷争;燃烧的蔬菜(季节版);碧蓝航线;魔灵召唤- 天空之役
4504,手机游戏、手机游戏--策略游戏,6485;6963;11870;124158;13506;6766;100724;7808;5696;6818,坦克风云;COK列王的纷争;燃烧的蔬菜(季节版);碧蓝航线;魔灵召唤- 天空之役;天天来塔防;丧尸之战;坦克前线-帝国OL;横扫千军;战舰帝国-舰队对战
10649,手机游戏、手机游戏--休闲游戏,8233;9466;5246;120274;6107;15198;2559;17620;9458;105957,快乐捕鱼;开心泡泡鼠;切水果2;疯狂贪吃蛇;水果砰砰砰;开心泡泡龙;快乐点点消;捣蛋猪;矿车大逃亡;汤姆猫泡泡射手
6556,手机游戏、手机游戏--射击游戏,14899;10973;6218;8645;4428;119308;101973;6863;9244;9640,魂斗罗进化革命;杀手2-影子阴谋;全民枪神(春节版);狙击行动3D-代号猎鹰;全民枪王;射箭大师 3D;使命召唤-突击队;熊出没之森林保卫战;奇幻射击;生化危机4
4513,手机游戏、手机游戏--飞行游戏,739;1267;105813;19143;24007;5865;15180;16693;5317;4009,全民飞机大战;雷霆战机;炮艇战3d直升机;超决战！奥特曼银河传说;模拟极限飞行;青丘狐传说;疯狂喷气机;雷霆X战机2;雷射战机2015;炮艇战-3D直升机(正版)
100778,手机游戏、手机游戏--策略游戏,120421;7520;6696;12152;11271;1594;104426;11285;10479;24307,王国纪元;口袋妖怪复刻;率土之滨;燃烧的蔬菜3;功夫熊猫3;全民超神;梦幻诛仙;红色警报2共和国崛起;米拉奇战记;山羊大碰撞
2475,手机游戏、手机游戏--休闲游戏,116790;3171;1988;2649;5109;8683;105596;106612;2217;6289,捕鱼来了;别踩白块儿;捕鱼达人3;会说话的安吉拉;老爸曾是小偷;跳跃忍者;见缝插针;糖果粉碎苏打传奇;史上最难强迫症游戏;愤怒的小鸟2-猴年套装
10667,手机游戏、手机游戏--赛车游戏,9960;9004;16294;6645;27157;11141;16709;12253;25505;13315,3D狂野飞车-极速前进;3D狂野飞车;摩托竞技3D;3D终极车神2;极速摩托;3D暴力摩托2;竞技摩托;3D终极车神;口袋拉力赛;3D霹雳飞车
434,手机游戏、手机游戏--跑酷游戏,100211;115562;115499;1611;2381;853;24555;8879;8296;100695,滚动的天空;汤姆猫跑酷;疯狂动物园;熊出没之熊大快跑;神偷奶爸小黄人快跑;僵尸尖叫;永不言弃!!;铠甲勇士之英雄传说;猫和老鼠;草莓公主甜心跑酷
100795,手机游戏、手机游戏--休闲游戏,17770;1532;10127;8395;1277;6161;3518;3571;3772;1670,消灭星星3-糖果宝贝;QQ农场;红蓝大作战2;一起玩陶艺;会说话的汤姆猫;全民钓鱼;熊出没之疯狂弹射;找你妹2015;多牛百变方块;BB弹
12732,手机游戏、手机游戏--休闲游戏,104197;120363;5477;8229;8530;118752;5598;21767;11218;7550,泡泡龙II;泡泡女巫2;消灭星星;消灭水果;消消乐(官方正版);全民千炮捕鱼;全民大消除;涂鸦跳跃;找你妹2;泡泡龙-喵星人来袭
8645,手机游戏、手机游戏--射击游戏,11730;8073;14899;10973;6218;4428;119308;101973;6863;9244,3D坦克争霸;反恐精英CMSWAT;魂斗罗进化革命;杀手2-影子阴谋;全民枪神(春节版);全民枪王;射箭大师 3D;使命召唤-突击队;熊出没之森林保卫战;奇幻射击
8652,手机游戏、手机游戏--智力游戏,18145;2079;17068;4561;11617;11088;16029;19455;14596;1607,又一个案子解决了;疯狂猜成语2;单机急转弯游戏;答题王;同一个世界;密室逃亡;你画我猜;阿达脑训练;疯狂猜歌;么么答
4561,手机游戏、手机游戏--智力游戏,5502;3622;18145;2079;17068;11617;8652;11088;16029;19455,一笔画成;新2048;又一个案子解决了;疯狂猜成语2;单机急转弯游戏;同一个世界;1010!;密室逃亡;你画我猜;阿达脑训练
12756,手机游戏、手机游戏--角色扮演,5919;123401;7056;3807;8180;105901;100338;93606;18156;4302,问道;天龙八部手游;熹妃传;大话西游;后宫甄执;诛仙;御剑情缘;新剑侠情缘;Fate/GO;少年三国志
478,手机游戏、手机游戏--游戏助手,1116;108375;972;3938;4018;5486;6119;4924;4793;3597,英雄联盟LOL掌游宝;Google Play Games;多玩饭盒;按键精灵;我的世界助手;天刀助手;掌上洛克;炉石传说掌游宝;口袋梦三国;Max+
8673,手机游戏、手机游戏--游戏助手,10057;115875;7126;4732;18455;5984;12319;107058;5639;115705,GBA模拟器 My Boy!;G家;战网手机令牌;旅法师营地;网易游戏;王者荣耀掌游宝;随身风暴英雄;守望先锋掌游宝;找乐助手;腾讯充值
8674,手机游戏、手机游戏--动作游戏,18989;1465;4259;10247;6326;7881;984;3766;7546;3279,神庙逃亡-勇敢传说;火柴人联盟;暗影格斗2;超凡蜘蛛侠2;火柴人2015;跑酷老奶奶;崩坏学园2;亡灵杀手-夏侯;天天格斗;赛尔号-雷神崛起酷跑
6626,手机游戏、手机游戏--棋牌游戏,6992;11574;11297;101867;9157;8217;102933;5605;9515;20253,白金岛跑得快;贵阳麻将-抓鸡;挖坑;拖拉机 升级;大连打滚子;五子连珠;皮皮四川麻将;口袋德州扑克;欢乐围棋;国际象棋
8683,手机游戏、手机游戏--休闲游戏,3171;1988;2649;5109;2475;105596;106612;2217;6289;10469,别踩白块儿;捕鱼达人3;会说话的安吉拉;老爸曾是小偷;捕鱼达人2;见缝插针;糖果粉碎苏打传奇;史上最难强迫症游戏;愤怒的小鸟2-猴年套装;史上最牛的游戏2
2549,手机游戏、手机游戏--棋牌游戏,223;609;335;989;1455;2343;1016;1333;1076;2571,欢乐斗地主;欢乐麻将;JJ斗地主;天天象棋;QQ欢乐升级;博雅中国象棋;单机斗地主(开心版);JJ比赛;四川麻将;同城游
6645,手机游戏、手机游戏--赛车游戏,10245;3876;9960;9004;16294;27157;10667;11141;16709;12253,暴力摩托;激流快艇2;3D狂野飞车-极速前进;3D狂野飞车;摩托竞技3D;极速摩托;北京赛车;3D暴力摩托2;竞技摩托;3D终极车神
8700,手机游戏、手机游戏--棋牌游戏,10533;4345;5460;14417;1221;4284;13185;3533;6992;11574,南通长牌;欢乐大赢家;全民炸翻天;忘忧围棋;二人斗地主;我爱斗地主;快乐斗地主;酷酷斗地主;白金岛跑得快;贵阳麻将-抓鸡
12798,手机游戏、手机游戏--棋牌游戏,20253;12101;8099;10435;6081;13173;7030;9046;10003;13143,国际象棋;跑得快;博雅四川棋牌;单机拖拉机升级;围棋宝典;卡五星;咪咕棋牌;正宗四川麻将;嘉米麻将;街机麻将合集之龙虎争霸
2559,手机游戏、手机游戏--休闲游戏,5246;120274;6107;10649;15198;17620;9458;105957;30245;15143,切水果2;疯狂贪吃蛇;水果砰砰砰;燃烧的蔬菜2;开心泡泡龙;捣蛋猪;矿车大逃亡;汤姆猫泡泡射手;几何冲刺;厕所大冒险
513,手机游戏、手机游戏--休闲游戏,255;115514;924;102;5337;119793;1767;1283;931;17770,球球大作战;贪吃蛇大作战;宾果消消乐;PopStar消灭星星;钢琴块2;消消乐海滨假日;QQ游戏;腾讯桌球;PopStar！消灭星星;消灭星星3-糖果宝贝
10754,手机游戏、手机游戏--卡牌游戏,2377;104080;10984;10962;7372;119320;103937;7565;9330;10390,炉石传说;少年西游记;秦时明月;放开那三国;傲世西游;究极数码世界;仙剑奇侠传;欢乐西游;全民水浒;乖离性百万阿瑟王
20999,手机游戏、手机游戏--街机游戏,2274;5061,拳皇98-终极之战ol;拳皇97
8713,手机游戏、手机游戏--智力游戏,11088;16029;19455;14596;1607;13099;5517;18431;9663;5581,密室逃亡;你画我猜;阿达脑训练;疯狂猜歌;么么答;疯狂填字;看图猜成语;疯狂猜图;最强大脑2;脑力达人-宠物
4618,手机游戏、手机游戏--跑酷游戏,24555;8879;8296;100695;1698;8128;4028;7705;4859;4807,永不言弃!!;铠甲勇士之英雄传说;猫和老鼠;草莓公主甜心跑酷;酷跑超人-奥特曼;奔跑吧兄弟;熊出没2-萌宠炫飞;海绵宝宝大冒险;猪猪侠向前冲;开心酷跑-圣诞狂欢
2571,手机游戏、手机游戏--棋牌游戏,2549;2343;1016;1333;1076;1877;1546;1548;1396;2026,途游斗地主;博雅中国象棋;单机斗地主(开心版);JJ比赛;四川麻将;单机斗地主-博雅;吉祥棋牌;军棋;波克棋牌;QQ斗地主
14860,手机游戏、手机游戏--模拟经营,9341;4339;2019;106150;17655;12029;2882;7155;13683;8285,暖暖的换装物语;开心商店;QQ牧场;烹饪发烧友;我的明星女友;晴天小狗;全民小镇;钓鱼看漂;合战忍者村;开心农场-糖果节
119308,手机游戏、手机游戏--射击游戏,14899;10973;6218;8645;4428;101973;6863;9244;6556;9640,魂斗罗进化革命;杀手2-影子阴谋;全民枪神(春节版);狙击行动3D-代号猎鹰;全民枪王;使命召唤-突击队;熊出没之森林保卫战;奇幻射击;杀手之狙击之神;生化危机4
8714,手机游戏、手机游戏--跑酷游戏,1698;4618;8128;4028;7705;4859;4807;12429;7128;14458,酷跑超人-奥特曼;喜羊羊快跑;奔跑吧兄弟;熊出没2-萌宠炫飞;海绵宝宝大冒险;猪猪侠向前冲;开心酷跑-圣诞狂欢;超级玛丽酷跑;天天风之旅;奔跑吧兄弟-我是车神
10765,手机游戏、手机游戏--休闲游戏,11218;7550;5321;20672;21661;22588;659;32061;10892;12145,找你妹2;泡泡龙-喵星人来袭;果冻消消乐;愤怒的小鸟-春节狂欢;捕鱼达人土豪金;会说话的圣诞老人;消灭星星2015;蠢蠢的死法;疯狂捕鱼3;小鸟爆破
123401,手机游戏、手机游戏--角色扮演,115766;3022;37182;2709;5919;7056;3807;8180;12756;105901,阴阳师;梦幻西游;倩女幽魂;时空猎人;问道;熹妃传;大话西游;后宫甄执;模拟山羊;诛仙
102933,手机游戏、手机游戏--棋牌游戏,11297;101867;9157;6626;8217;5605;9515;20253;12101;8099,挖坑;拖拉机 升级;大连打滚子;精品中国象棋;五子连珠;口袋德州扑克;欢乐围棋;国际象棋;跑得快;博雅四川棋牌
27157,手机游戏、手机游戏--赛车游戏,3876;9960;9004;16294;6645;10667;11141;16709;12253;25505,激流快艇2;3D狂野飞车-极速前进;3D狂野飞车;摩托竞技3D;3D终极车神2;北京赛车;3D暴力摩托2;竞技摩托;3D终极车神;口袋拉力赛
119320,手机游戏、手机游戏--卡牌游戏,104080;10984;10754;10962;7372;103937;7565;9330;10390;5347,少年西游记;秦时明月;我叫MT;放开那三国;傲世西游;仙剑奇侠传;欢乐西游;全民水浒;乖离性百万阿瑟王;我叫MT2
12824,手机游戏、手机游戏--棋牌游戏,7030;9046;10003;13143;11185;8943;14214;7229;95423;7516,咪咕棋牌;正宗四川麻将;嘉米麻将;街机麻将合集之龙虎争霸;明星斗地主;保皇;真人麻将;博雅德州扑克;接龙;吉祥长春麻将
6682,手机游戏、手机游戏--赛车游戏,1807;115586;1127;3988;12517;5033;1000001;6848;3555;10245,登山赛车;城市飞车-极盗车神;天天飞车;登山赛车-天朝历险;3D暴力摩托;猪猪侠百变飞车;3D终极狂飙4;主驾驶;狂野飚车8-极速凌云;暴力摩托
2587,手机游戏、手机游戏--游戏助手,583;115653;1490;556;1952;3131;1274;584;115709;5647,4399游戏盒;天天游戏中心;掌上穿越火线;多玩我的世界盒子;骑士助手;八门神器;网易将军令;虫虫助手;360游戏大厅;沃游戏
6692,手机游戏、手机游戏--飞行游戏,105813;4513;19143;24007;5865;15180;16693;5317;4009,炮艇战3d直升机;神武2;超决战！奥特曼银河传说;模拟极限飞行;青丘狐传说;疯狂喷气机;雷霆X战机2;雷射战机2015;炮艇战-3D直升机(正版)
550,手机游戏、手机游戏--动作游戏,817;116078;1715;18989;1465;4259;10247;6326;8674;7881,神庙逃亡2;崩坏3;天天炫斗;神庙逃亡-勇敢传说;火柴人联盟;暗影格斗2;超凡蜘蛛侠2;火柴人2015;愤怒的老奶奶跑酷;跑酷老奶奶
29222,手机游戏、手机游戏--角色扮演,127830;101229;12353;5655;19301;118439;20244;33376;116947;115982,命运冠位指定;圣斗士星矢-重生;狂斩三国2;斗龙战士3龙印之战;倚天屠龙记;剑侠世界;新仙剑奇侠传;暗黑黎明;大唐无双;黎明之光
6696,手机游戏、手机游戏--策略游戏,124143;4352;7983;120421;7520;12152;11271;100778;1594;104426,乱世王者;保卫萝卜-每日一战;植物大战僵尸2-宝开;王国纪元;口袋妖怪复刻;燃烧的蔬菜3;功夫熊猫3;巅峰战舰;全民超神;梦幻诛仙
31270,手机游戏、手机游戏--动作游戏,3956;17863;6336;5525;33376;3839;15353;13915;10327;14416,全民无双;宫爆-老奶奶家族篇2;果宝特攻;热血奥特超人;暗黑黎明;超级飞侠-飞机跑酷;无尽之剑命运;天天跑酷;九龙战;横扫西游
102954,手机游戏、手机游戏--模拟经营,118924;118296;108327;8829;27689;118416;14246;117351;13615;11051,辐射-庇护所;模拟城市-建造;城市岛屿2;抢车位;刘备磕头;植物保姆;战警-坦克游戏;时尚达人;吃货大食堂;料理妈妈
556,手机游戏、手机游戏--游戏助手,580;105994;583;115653;1490;1952;2587;3131;1274;584,葫芦侠;王者荣耀助手;4399游戏盒;天天游戏中心;掌上穿越火线;骑士助手;7723游戏盒;八门神器;网易将军令;虫虫助手
18989,手机游戏、手机游戏--动作游戏,817;116078;550;1715;1465;4259;10247;6326;8674;7881,神庙逃亡2;崩坏3;地铁跑酷;天天炫斗;火柴人联盟;暗影格斗2;超凡蜘蛛侠2;火柴人2015;愤怒的老奶奶跑酷;跑酷老奶奶
107058,手机游戏、手机游戏--游戏助手,4732;18455;8673;5984;12319;5639;115705;17830;12218;17455,旅法师营地;网易游戏;烧饼加速器;王者荣耀掌游宝;随身风暴英雄;找乐助手;腾讯充值;冒泡网游;剑灵掌游宝;完美刀塔助手
14899,手机游戏、手机游戏--射击游戏,8231;115650;100478;11730;8073;10973;6218;8645;4428;119308,僵尸前线3D;御龙在天;火线指令- 诺曼底;3D坦克争霸;反恐精英CMSWAT;杀手2-影子阴谋;全民枪神(春节版);狙击行动3D-代号猎鹰;全民枪王;射箭大师 3D
1000001,手机游戏、手机游戏--赛车游戏,1127;3988;12517;6682;5033;6848;3555;10245;3876;9960,天天飞车;登山赛车-天朝历险;3D暴力摩托;真实赛车3;猪猪侠百变飞车;主驾驶;狂野飚车8-极速凌云;暴力摩托;激流快艇2;3D狂野飞车-极速前进
580,手机游戏、手机游戏--游戏助手,396;105994;583;115653;1490;556;1952;2587;3131;1274,掌上英雄联盟;王者荣耀助手;4399游戏盒;天天游戏中心;掌上穿越火线;多玩我的世界盒子;骑士助手;7723游戏盒;八门神器;网易将军令
2630,手机游戏、手机游戏--休闲游戏,17620;9458;105957;30245;15143;15955;5271;16766;20639;100552,捣蛋猪;矿车大逃亡;汤姆猫泡泡射手;几何冲刺;厕所大冒险;农场英雄传奇;爸爸去哪儿2;切水果消消乐;宝石仙境-天天消宝石;天天打波利
583,手机游戏、手机游戏--游戏助手,396;580;105994;115653;1490;556;1952;2587;3131;1274,掌上英雄联盟;葫芦侠;王者荣耀助手;天天游戏中心;掌上穿越火线;多玩我的世界盒子;骑士助手;7723游戏盒;八门神器;网易将军令
